pageid	revid	ordered_class
33308619	462319714	Start
32444352	462332249	C
14683894	462374663	Stub
16674728	462429843	B
36803795	462432926	FA
158725	462481232	C
10554639	462559362	Start
13018959	462565908	C
33238413	462607826	GA
33870807	462616172	Start
485396	462637608	FA
32803567	462637824	FA
33877489	462653725	Stub
32918051	462658975	Stub
13788861	462665264	Start
12241899	462668404	B
18557347	462687841	GA
2361543	462755894	B
13078287	462796859	Start
24658571	462811819	Stub
25912343	462817351	C
33764807	462850969	C
18234175	462853829	Start
24044490	462855956	Stub
29053637	462863024	Stub
17923477	462877667	Stub
33443157	462917933	Stub
18807746	462926225	GA
26162242	462964587	Start
5576	462968045	GA
4998450	462983956	C
10222312	463025016	C
33070229	463087824	Start
33897473	463102604	Stub
11032409	463104404	C
20637247	463139709	Start
33418816	463181432	Start
31669	463209183	GA
2662443	463210813	C
6785493	463281702	C
2161823	463284931	GA
29300038	463286455	GA
33913968	463301670	Start
27994056	463371927	Stub
168425	463380128	GA
33685998	463380229	C
17749706	463387648	C
12349389	463457820	Start
5780923	463551393	Start
31405172	463585084	C
2342291	463617025	GA
33823847	463624708	C
485380	463634223	GA
1039733	463640412	GA
33933226	463652220	Stub
33934590	463679095	Stub
33923097	463684929	Start
13756663	463712264	Start
4275686	463720620	GA
4433253	463753557	Start
26117260	463770091	C
738628	463779957	GA
33941125	463781477	Stub
33175002	463793283	GA
30389973	463805712	B
17496484	463813582	GA
1394381	463817320	C
5276305	463841610	GA
33472603	463844720	GA
28059034	463846539	B
26052817	463852634	GA
31922965	463865252	GA
33945507	463867747	Stub
19597185	463873561	Stub
30985	463880126	C
8357662	463888115	C
129304	463892631	Start
30517841	463898596	GA
33949667	463938828	Start
33501539	463982798	GA
31601526	464007719	C
2639089	464009389	GA
4796223	464014888	B
685186	464052419	C
6259487	464068699	B
31559982	464070075	GA
23082169	464105987	GA
6512767	464129698	C
1493790	464143793	GA
28386929	464145928	GA
7251961	464153229	Start
32823521	464187946	C
25701991	464203230	GA
33963939	464225868	B
27834671	464255736	C
113248	464256982	B
7309781	464275446	Start
32704082	464319054	GA
969666	464384668	GA
33964566	464385839	Stub
33973698	464386688	Start
17957120	464400517	GA
12886823	464446087	GA
32411783	464446976	Stub
506182	464447482	GA
27911832	464470407	Stub
33971340	464522325	C
2096875	464546453	GA
2360863	464556343	GA
937744	464557509	GA
33983769	464563765	Start
28803740	464566706	GA
188086	464576414	FA
27641920	464578654	FA
32127692	464578808	FA
15715762	464578956	FA
2229866	464579132	FA
10050000	464584566	GA
33842931	464595143	C
31114663	464596947	GA
15106061	464630346	GA
7497745	464676451	Start
14611137	464732844	GA
32899126	464734301	C
31026592	464738953	C
32176098	464783121	GA
21815623	464811879	GA
33998139	464849781	B
33998309	464858454	Stub
397490	465089290	B
18709890	465111486	Stub
3772276	465161539	GA
34016549	465177833	C
8288191	465181586	GA
33919969	465192596	Start
1460991	465202130	C
18687127	465215020	Stub
33820186	465243417	B
2037203	465295439	B
8367765	465310886	GA
1159382	465311327	Stub
37622	465315317	B
15604	465366695	GA
34031546	465407086	Stub
1648079	465410698	GA
25243454	465456223	Start
26913482	465484509	Stub
860049	465487009	GA
690366	465489072	FA
993471	465489543	FA
3362234	465489860	FA
18864191	465490014	FA
470886	465490228	GA
4321918	465543969	Start
34041278	465563567	Stub
1640736	465572163	GA
34042226	465578992	Stub
27642431	465593289	C
5255322	465602146	Start
34035009	465609012	Start
12040723	465626759	GA
15816018	465639481	GA
805471	465644713	Start
24211037	465673449	Start
11606564	465714034	C
520089	465715580	B
3532801	465722362	B
1341104	465735367	C
31371146	465824438	Start
11658657	465844014	Start
863676	465853040	Start
15221658	465862651	C
34059187	465876567	Stub
224278	465880284	GA
32971736	465891488	Stub
32437165	465905756	Start
7037221	465908745	GA
17943342	465915602	C
24025712	465945618	Start
2766536	465948848	Start
3118448	465964578	C
34059250	465970363	Start
28283775	466000662	GA
8716691	466016926	GA
32964994	466042474	Start
28236344	466084258	GA
1599554	466089845	B
27259610	466096470	Start
8047056	466106209	GA
34067164	466147374	B
33294817	466176848	GA
33271097	466215505	GA
28352932	466221754	C
34067570	466237337	Start
25918997	466267745	GA
28803747	466269402	GA
34008089	466296520	C
25575875	466374903	Stub
34054316	466388688	C
34093032	466389657	Start
2904663	466390157	GA
28754767	466393376	C
2741516	466400384	C
21157284	466416201	Start
2731583	466435702	GA
12743574	466447889	FA
3352364	466455092	C
34021194	466478908	C
32104602	466492584	Stub
299672	466493913	C
34108298	466494918	Stub
9089352	466524653	C
17454341	466550621	Start
1276481	466582615	GA
33774450	466597209	Start
681823	466600359	GA
29550655	466639409	Stub
5556198	466645079	Start
22375717	466662707	B
34119606	466666562	B
268647	466673917	GA
2106669	466708576	GA
27426361	466758957	C
8792296	466786475	GA
34131471	466804659	C
34115675	466837401	Start
1664734	466852065	B
24535934	466906916	Start
27681208	466930853	GA
34139984	466964417	Stub
12073754	466973997	Start
34136953	466989318	C
1799732	467008574	C
28803743	467039651	GA
2617199	467062998	GA
533553	467073624	GA
119017	467085352	Start
23544964	467100373	C
734060	467121753	GA
34139602	467152442	B
635536	467158776	B
33290481	467163661	C
34139535	467191050	Start
28268234	467197054	GA
17621030	467273557	GA
29892676	467282596	GA
17337043	467348359	FA
32648556	467348428	FA
33206021	467348629	FA
13056826	467348936	FA
30875069	467349101	FA
34166163	467350442	Stub
1687971	467422844	C
34004461	467431353	GA
28894846	467435795	Stub
31012599	467454269	Stub
3466	467477291	GA
13746627	467478000	C
13679419	467485136	C
16665857	467517088	Start
13407760	467518888	FA
12705108	467553545	GA
162249	467568205	FA
12454109	467568365	FA
16304850	467568751	FA
22107574	467577030	Stub
4159408	467603641	Start
2007102	467632520	C
34182256	467640316	Start
34183285	467640913	B
33338392	467641872	B
27920817	467680768	B
693057	467732466	GA
7638515	467755233	C
1263057	467777072	GA
159172	467787227	GA
33887334	467806342	C
34185161	467807576	C
8567727	467810763	GA
793579	467813416	GA
23442111	467932379	Stub
1865650	467937366	GA
34064455	467976275	Start
34200953	467982507	C
19680601	467994019	FA
34195774	468049898	Start
34204834	468070816	Stub
34189070	468078864	Stub
24965083	468080242	Stub
2700417	468112376	C
19774059	468123949	B
31686329	468167610	GA
8327437	468180585	GA
34187091	468183095	Stub
751045	468199888	Start
33975854	468254742	Start
31692976	468262989	B
34164352	468276338	Start
9225244	468285515	Start
34217890	468296467	Stub
26252728	468319303	GA
24203509	468364061	GA
34011871	468378768	B
1023078	468411413	C
164266	468460972	B
33211402	468483218	C
34176513	468490145	Start
28185735	468576971	GA
295517	468578413	C
22309931	468605843	Start
23451877	468627124	Stub
34227558	468632195	C
28033707	468675939	Start
13320883	468701025	Start
20561917	468717685	Stub
30567961	468792463	Stub
32524296	468793133	C
2108680	468825164	C
15748894	468890795	B
21701328	468907178	Start
33532746	468907314	GA
34245072	468922159	Stub
5633256	468926212	Stub
34245291	468926628	Stub
15866835	468934631	GA
18899246	468955517	Start
2276090	468972022	Stub
200020	469011256	FA
10326290	469032622	GA
9210500	469032636	GA
34190966	469045042	Start
33747372	469046520	Start
34247281	469060649	B
34222929	469071679	GA
15666754	469073496	C
34254330	469084140	Stub
28344432	469090695	Start
17844308	469095175	C
295195	469141144	Start
34260430	469196457	B
178626	469205170	FA
22722859	469278874	GA
3793034	469315413	C
33324849	469329131	GA
34193772	469376099	Stub
17548197	469381585	Stub
5781680	469478643	Stub
34275133	469548253	C
145871	469555882	GA
31499220	469558388	Stub
920245	469558930	B
9457470	469569720	B
16920259	469571054	C
33962555	469596211	Start
9549346	469604914	C
34257389	469644424	C
25019308	469646523	Stub
32540078	469662240	C
33236866	469697499	C
34181885	469709770	Start
6506917	469733573	GA
19038532	469751742	Stub
26346800	469752560	Start
34290455	469787947	Stub
34285199	469807824	B
29464655	469861518	GA
28102255	469903662	Start
2162195	469916513	B
33476103	469934700	GA
8817546	469945244	Stub
26119592	469953795	Start
8477443	470028859	GA
34303623	470034059	Stub
33256330	470062365	C
15511884	470076286	GA
34307486	470082650	Stub
33769420	470094986	FA
3501767	470135185	GA
5857081	470143439	Start
5571803	470169505	FA
31124517	470170061	FA
554587	470171176	FA
4165	470171723	FA
33949468	470172251	FA
33983102	470185497	Start
33924361	470186220	GA
33925669	470191771	GA
15043	470193230	B
11041024	470223606	Start
34314973	470225113	Stub
2224535	470233258	C
33968076	470261479	B
21869922	470272347	C
33150711	470290504	Stub
33458185	470307052	GA
685972	470322252	GA
16560404	470334263	Start
30946324	470361541	GA
10957101	470377186	Start
2585886	470447477	GA
34076672	470465124	Stub
29271488	470482109	C
34070517	470504013	GA
1565138	470511088	FA
3496664	470513226	FA
8135415	470547827	GA
28318313	470596638	GA
27581032	470606915	Start
1190731	470610745	B
3696353	470611339	C
33617157	470650369	GA
34339163	470658553	Stub
34340913	470687824	Stub
24092438	470697641	B
34201309	470717299	C
11982679	470724566	Start
89059	470725997	FA
34344673	470742969	C
1373128	470802048	C
1250904	470817150	GA
23979794	470819244	GA
24426703	470832348	Start
30175308	470833762	Start
6297778	470837970	GA
3457563	470912558	Start
6783214	470960964	Start
651379	470968525	C
2678855	470976670	GA
30480252	470986074	B
34358703	470988717	C
34168439	471000461	Stub
34359895	471009229	Stub
29961071	471018112	Start
4635361	471028318	B
34069936	471032098	C
34344991	471033642	C
16001002	471036952	B
26729389	471083699	Stub
17706372	471084044	FA
158990	471084306	FA
1098838	471115562	B
34368216	471152361	Start
22578614	471168432	GA
263257	471169425	C
758634	471253691	B
34365368	471253704	C
16023674	471256059	Stub
34374944	471279546	Stub
27139049	471328808	Stub
28621436	471329658	C
34377999	471336603	Stub
4814627	471337464	C
34379431	471361416	Stub
6983124	471377549	C
1185454	471383179	C
35980718	471386514	Start
15853026	471402760	GA
34341337	471428170	GA
32665713	471429368	GA
34373877	471431609	C
26090637	471514704	C
31701854	471518878	C
12262337	471544743	GA
28787764	471545422	GA
45177	471553095	B
18696706	471620556	B
16084732	471639454	B
7954797	471641474	B
11296579	471692876	B
34398882	471702416	Stub
30959104	471726853	GA
29409577	471730064	Start
34363646	471733636	C
25681121	471751174	B
29264988	471762757	GA
11477181	471796613	GA
2648387	471803376	C
25513243	471822085	C
200500	471882541	FA
442413	471887964	B
24832398	471903850	Stub
24127264	471911150	C
4304051	471912074	B
34415007	471960326	Stub
5115095	471967515	Start
29774319	471971253	C
38468	471994039	FA
16771667	471994249	FA
237129	471994465	FA
31717023	472008647	B
85564	472114062	Start
12730246	472148070	GA
19870248	472152058	Start
34429440	472198061	Stub
31306384	472219770	Stub
29289141	472261992	C
17402165	472283463	Start
25298480	472293382	GA
32805051	472293929	FA
34218493	472307328	Start
34420928	472317238	Start
34441359	472381274	C
23722444	472388978	C
34425737	472455967	B
3247529	472460354	B
17316225	472468013	B
26439102	472494035	C
29209321	472515196	Start
100285	472521988	C
34444212	472534773	Start
7534724	472555426	Start
34392825	472596183	C
10332686	472646344	C
26026155	472670626	C
2212195	472670723	C
32132682	472676970	Start
34293492	472682140	Start
27142179	472683746	Start
413046	472693206	GA
34462668	472696319	Start
18866231	472731840	Start
25955458	472754806	Start
29772326	472760190	Stub
6834030	472771745	GA
3174493	472775202	C
34472017	472840764	Start
12966567	472881458	Start
8882206	472909695	Start
34142623	472910646	Start
7675325	472911302	GA
214042	472911884	FA
26187432	472911977	FA
89988	472912126	FA
1507963	472912317	FA
34204152	472913433	Start
30497319	472943472	C
8798823	472964859	GA
8368714	472979417	GA
8793967	472994696	GA
3100262	473019959	FA
33537865	473020436	FA
34250487	473038300	Start
28296637	473041218	C
912653	473109737	Start
26178136	473128039	Start
22379153	473159983	Stub
34492569	473163675	Stub
1616224	473185871	FA
33979435	473207391	B
34500018	473301409	Stub
30854761	473389165	Start
6533299	473401739	C
333732	473434812	C
23618334	473443197	Stub
26590175	473467423	FA
24052859	473499560	Stub
9302005	473511754	Start
14517411	473524736	C
19110921	473529853	C
34516520	473548440	Stub
891226	473612628	GA
34514494	473647929	C
14847595	473665547	Start
34525917	473703762	Start
34526042	473705595	Stub
505381	473753291	GA
27300953	473758657	Stub
34529677	473774171	Stub
5740890	473781188	C
8532996	473799619	GA
34531922	473818746	C
34515844	473834364	C
15083472	473844169	Start
34530313	473857606	Start
28465465	473871491	C
23113285	473891810	C
19800047	473929451	FA
32616680	473934733	GA
32473620	473976773	Start
34541206	473985983	Stub
3199783	473999959	GA
33899580	474066981	Start
20310905	474086530	Start
34545681	474102638	C
11782273	474120621	B
34549925	474125681	Stub
34551866	474156450	Stub
24075797	474191437	Stub
21970352	474204631	FA
30662692	474227424	Stub
9301238	474230555	Start
34556985	474235065	B
40066045	474238791	B
34558006	474255543	Stub
34556315	474311554	C
24083790	474336888	B
423757	474423854	Start
34293570	474449217	GA
2301686	474461474	Stub
18619775	474535947	Start
34564339	474542506	Start
34568817	474557514	Start
34577660	474564051	Stub
34578315	474576660	Stub
24396789	474672703	GA
32642252	474677002	Stub
22191493	474710560	B
10418324	474761014	Start
12624426	474794349	C
31028079	474817120	Stub
34591756	474842608	C
398198	474880919	FA
24126622	474918482	Stub
34599778	474947503	Stub
30413575	474992839	Stub
234992	474998502	B
34485977	474998818	Start
15501375	475007850	Stub
32868405	475026373	Start
34603943	475026964	Start
31950058	475027984	FA
3413286	475028520	FA
188590	475028837	FA
31790769	475029591	FA
6770781	475132287	C
32340864	475208242	C
25300541	475245372	C
34041607	475278942	GA
34617248	475303397	Stub
196001	475306626	C
34620342	475343408	Stub
25701491	475393953	Start
34439666	475418366	GA
34628200	475421759	Stub
29672290	475426383	Stub
34630326	475460088	Stub
34628005	475499262	Stub
34633920	475518067	Stub
34212305	475528110	C
7568802	475546697	Stub
34637230	475562672	Stub
34637314	475563798	Stub
9590204	475576603	C
34641077	475628711	Stub
25306245	475632301	Start
28048768	475742843	Start
24127728	475749526	Stub
123548	475833204	GA
34656931	475840447	Start
3021133	475856948	C
34659505	475867021	Stub
1798835	475875310	C
31808	475876546	B
2877700	475883772	C
1775712	475946724	B
9622310	475965370	Start
34481565	475969933	Stub
2343801	475980599	C
15915981	476013286	Start
869029	476015378	C
10033240	476032395	B
34664109	476035483	Start
34142	476080412	B
7816628	476090528	C
34679748	476092741	Stub
24322891	476115474	C
13020670	476158148	GA
34675870	476204996	Stub
402289	476210832	GA
438557	476215435	B
786893	476226257	B
10002884	476240878	B
22547077	476248542	GA
34268996	476265238	GA
30169882	476278172	Stub
33941374	476351487	Stub
166710	476351903	B
34588561	476405591	Start
23966984	476444447	Stub
34277479	476485647	FA
149875	476485738	FA
17693259	476486466	FA
1327757	476487258	FA
38725	476487864	FA
600235	476488165	FA
318677	476489778	FA
6943937	476572965	Start
28939232	476586731	Stub
34704632	476601512	Stub
19985391	476613980	Stub
12963102	476634636	FA
18629636	476692020	B
459097	476806206	B
24551001	476811875	GA
24127613	476818057	Stub
34224726	476867585	GA
30030242	476893689	C
31931558	476902154	GA
27456045	476935755	Start
29566381	476969049	Start
2159981	476974957	C
34732198	476990977	Start
1312699	476995325	C
5699590	477046432	C
30314853	477049670	C
34548214	477081221	C
30204563	477119070	Start
18758844	477160344	B
23663920	477167032	Stub
521854	477191677	FA
32767497	477198661	Stub
18911787	477203342	C
26717710	477244298	C
28679043	477245063	Stub
17362088	477261537	FA
475191	477310664	FA
34774384	477359710	Stub
19891132	477373923	Stub
18040477	477394674	C
8476332	477429559	GA
16816217	477436968	Start
634909	477439958	GA
34780267	477442649	B
43337	477476800	FA
26869583	477477000	FA
218841	477530278	B
1600199	477569191	FA
9975302	477569308	FA
4164310	477569658	FA
34790342	477577588	Start
34790454	477588648	Stub
114109	477597288	Start
31090942	477632328	C
26500186	477636350	Start
