pageid,revid,user_rating,flesch_reading_ease,flesch_kincaid_grade,smog_index,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,readability_consensus,infonoisescore,logcontentlength,logreferences,logpagelinks,numimageslength,num_citetemplates,lognoncitetemplates,num_categories,hasinfobox,lvl2headings,lvl3heading
26036336,487233854,Stub,-12.43,31.4,25.3,27.98,47.7,13.58,112,24.0,28.4,27th and 28th grade,0.47278056951423786,10.405141463136344,0.0,4.169925001442312,0.0,0,2.584962500721156,4,True,3,1
34748320,487239232,C,34.26,13.5,15.9,21.99,20.7,8.96,258,14.5,10.0,21th and 22th grade,0.46436114044350585,12.386401423640779,3.9068905956085187,5.357552004618084,0.0,0,3.0,6,True,2,0
5780083,487250928,B,26.81,14.2,14.6,29.99,26.6,9.72,231,14.5,9.6,14th and 15th grade,0.7102034477403323,11.30149619498255,3.700439718141092,5.832890014164742,0.00015530361857431278,8,4.459431618637297,3,True,6,0
971846,487317365,B,37.64,14.2,15.9,20.54,22.0,10.27,487,18.5,12.0,11th and 12th grade,0.4713858238264448,12.943247395901555,3.5849625007211565,6.303780748177103,0.00028053113895642415,6,2.807354922057604,9,False,6,2
3598837,487323217,Stub,-11.43,18.6,17.1,41.87,34.6,12.98,49,9.0,8.0,12th and 13th grade,0.6035502958579881,8.971543553950772,1.0,4.0,0.0,0,2.584962500721156,2,False,2,0
626586,487350675,FA,51.18,11.1,13.0,19.9,18.8,8.44,1220,13.0,10.0,12th and 13th grade,0.5112675302430147,14.686719366021846,6.022367813028454,7.700439718141093,0.00016058237876030403,9,7.011227255423254,5,True,5,5
35267205,487360285,C,18.35,15.4,15.9,31.03,27.8,9.97,272,19.0,9.6,9th and 10th grade,0.6310729393667478,11.89178370321831,4.807354922057604,5.0,0.00025637738751442123,5,3.1699250014423126,10,True,6,0
35496275,487378404,Stub,19.71,17.0,17.1,31.39,31.0,11.68,56,15.5,12.4,30th and 31th grade,0.7689210950080515,8.49585502688717,0.0,3.1699250014423126,0.0,0,3.700439718141092,3,False,1,0
35500828,487421419,B,39.33,11.5,14.6,21.92,18.5,9.0,878,30.0,8.0,11th and 12th grade,0.4700447093889717,14.055706097161325,5.357552004618084,6.459431618637298,0.0,20,3.0,4,True,8,8
450886,487517821,FA,52.19,10.7,13.0,17.75,16.8,8.6,1634,13.0,9.6,12th and 13th grade,0.4507310167879498,15.06478485957967,7.330916878114618,7.10852445677817,0.00022118510981840702,8,5.247927513443585,7,False,5,9
33272888,487558353,GA,22.75,15.8,15.9,24.02,23.5,9.34,1092,14.0,11.2,15th and 16th grade,0.5998818354887415,14.173130557383873,6.022367813028454,7.129283016944966,9.847042604871004e-05,28,3.8073549220576037,2,True,6,2
10015259,487624106,C,50.16,11.5,14.6,17.35,17.3,8.91,568,14.5,10.4,14th and 15th grade,0.38204919146623184,13.683981491740386,1.5849625007211563,6.599912842187128,0.00013588802826470988,0,3.5849625007211565,14,False,7,2
3399042,487655634,Start,35.27,13.1,14.6,22.74,20.6,9.92,155,7.5,9.6,9th and 10th grade,0.5221214619400935,11.256208688527387,2.0,4.0,0.0,3,2.584962500721156,4,False,2,0
35506780,487663390,C,34.26,13.5,14.6,20.48,19.5,9.5,178,27.0,10.0,9th and 10th grade,0.4597166888003541,11.696967526234287,3.1699250014423126,3.9068905956085187,0.0004426737494466578,0,2.321928094887362,4,True,4,0
17789738,487842179,B,19.37,15.0,14.6,30.86,26.9,9.91,208,12.5,9.2,14th and 15th grade,0.4943839943839944,11.900489484834651,4.0,4.321928094887363,0.0,0,2.0,4,False,3,3
9782495,487845243,GA,19.37,15.0,14.6,30.34,26.6,9.31,237,16.0,9.2,14th and 15th grade,0.6888361045130642,11.625708843064466,4.321928094887363,5.169925001442312,0.0001397233477714126,4,4.954196310386876,2,True,6,0
34640517,487852671,B,29.86,13.1,13.0,27.95,24.0,10.09,146,13.0,8.4,12th and 13th grade,0.571866295264624,11.044394119358454,3.4594316186372978,4.459431618637297,0.0008356545961002785,0,2.807354922057604,1,True,2,2
35531987,487889648,Stub,-80.12,34.6,29.3,52.63,55.3,17.0,89,81.5,18.4,52th and 53th grade,0.8775055679287305,8.071462362556625,1.5849625007211563,4.169925001442312,0.0,0,3.1699250014423126,1,True,1,0
6075794,487894210,B,31.21,14.6,15.9,26.52,25.8,9.27,238,14.5,11.2,14th and 15th grade,0.6521862176312438,11.687813062564931,3.1699250014423126,5.700439718141093,0.00014150275930380644,4,4.0,3,True,6,0
7124905,487938810,B,33.24,13.8,14.6,31.79,29.0,9.34,206,17.5,10.4,28th and 29th grade,0.7150068838916934,11.305491792110685,3.700439718141092,5.247927513443585,0.0,6,4.523561956057013,2,True,6,0
35535282,487939436,Stub,-21.92,20.5,18.2,40.95,34.9,14.01,64,17.0,8.8,8th and 9th grade,0.49535080304311074,9.321928094887362,1.0,3.4594316186372978,0.0,0,2.321928094887362,3,False,2,0
35536410,487952489,B,-38.84,22.9,17.1,42.05,35.9,10.23,711,28.5,8.8,22th and 23th grade,0.738687578871462,12.9851303734669,5.554588851677638,6.491853096329675,0.00013520822065981613,41,3.3219280948873626,5,True,4,4
4707350,487979546,B,28.84,13.5,15.9,27.43,24.1,9.59,393,17.0,8.8,16th and 17th grade,0.5124252615844545,12.816583707787572,0.0,5.321928094887363,0.0004671150971599402,3,3.8073549220576037,2,False,5,11
35541441,488032562,Stub,-74.7,34.6,30.5,52.69,56.7,16.7,91,81.5,19.6,30th and 31th grade,0.8633017875920084,8.344295907915816,1.5849625007211563,4.169925001442312,0.0,0,3.1699250014423126,1,True,1,0
35185222,488074061,Start,19.37,15.0,14.6,28.13,24.7,11.1,154,18.0,9.2,14th and 15th grade,0.5601436265709157,10.920352855415082,1.5849625007211563,4.169925001442312,0.0,2,2.807354922057604,8,True,4,3
4449507,488084780,GA,44.75,11.5,13.0,20.94,18.8,8.94,585,14.0,9.2,8th and 9th grade,0.5101378751013788,13.494730605495072,5.7279204545632,6.375039431346925,0.00012477384740158462,4,5.044394119358453,8,True,4,0
283809,488104958,B,52.19,10.7,13.0,22.86,20.7,9.09,490,11.0,9.6,10th and 11th grade,0.4504957821518425,13.313449940963057,3.0,6.857980995127572,0.0007399733609590055,1,3.4594316186372978,4,True,8,0
35534827,488117312,GA,10.91,16.2,15.9,32.72,28.6,9.69,264,13.0,9.2,15th and 16th grade,0.7948651452282158,11.173052457774116,4.321928094887363,4.807354922057604,0.00012966804979253112,13,3.9068905956085187,1,True,4,0
35546258,488125738,Start,38.31,11.9,14.6,23.31,19.8,10.21,282,9.0,8.4,11th and 12th grade,0.8020685197155786,11.035486451292154,0.0,4.857980995127573,0.0,0,1.5849625007211563,6,True,3,0
35533436,488134990,Start,34.6,15.4,17.1,24.49,26.3,10.35,58,13.5,13.2,13th and 14th grade,0.4397981254506128,9.992938336165814,3.0,0.0,0.0,0,2.584962500721156,0,False,1,0
34206257,488149039,GA,-4.66,20.1,19.3,35.16,33.5,10.32,451,9.0,12.0,19th and 20th grade,0.7357104598668605,12.262682142362165,5.129283016944966,5.169925001442312,0.0001530338970081873,22,3.0,2,False,5,1
5674031,488236035,B,36.28,12.7,14.6,27.79,24.4,9.14,216,13.0,9.2,12th and 13th grade,0.6693097014925373,11.484319423644267,3.700439718141092,5.614709844115208,0.0001554726368159204,6,4.584962500721157,3,True,6,0
35555567,488237300,Stub,-69.29,34.6,29.3,49.96,56.0,16.61,95,81.0,20.8,55th and 56th grade,0.8815991799077396,8.159871336778389,1.5849625007211563,4.169925001442312,0.0,0,3.1699250014423126,1,True,1,0
34978739,488288774,B,6.5,15.8,15.9,29.75,24.7,11.1,268,13.5,7.6,15th and 16th grade,0.48545360647271474,11.975131456921341,3.3219280948873626,4.807354922057604,0.0,0,3.5849625007211565,2,True,7,2
19722534,488426941,C,16.32,16.2,15.9,26.45,24.9,10.35,396,19.5,10.4,15th and 16th grade,0.5999792466535229,12.358376480328237,4.247927513443585,4.523561956057013,0.0,5,3.0,6,True,4,0
314097,488442623,C,27.83,13.9,14.6,26.57,23.4,9.83,1026,7.0,9.2,9th and 10th grade,0.4949215493064504,14.130892269806624,4.392317422778761,7.209453365628949,0.00026529220040930794,9,4.523561956057013,11,True,9,0
1783608,488448354,C,31.89,12.3,13.0,26.21,21.7,9.14,329,11.5,7.6,11th and 12th grade,0.6092063492063492,12.26795708440284,4.0,5.321928094887363,0.00010582010582010582,3,3.700439718141092,9,True,3,0
22685171,488485179,GA,19.71,17.0,19.3,26.86,27.4,9.79,678,19.0,12.4,26th and 27th grade,0.6006379585326953,13.410451351503994,5.7279204545632,5.954196310386876,0.0002126528442317916,13,5.426264754702098,3,True,5,4
35565144,488511444,Start,43.73,11.9,15.9,21.87,20.3,9.0,184,14.0,9.6,21th and 22th grade,0.5126033871602993,11.762382038710394,1.5849625007211563,4.754887502163469,0.0,2,2.321928094887362,1,False,4,7
35247604,488533119,GA,32.22,14.2,15.9,22.46,21.7,9.86,513,12.5,10.8,21th and 22th grade,0.5830291230631945,12.833483105659587,4.247927513443585,6.22881869049588,8.112273870365864e-05,13,3.3219280948873626,2,False,5,5
337405,488544263,GA,31.89,12.3,14.6,27.77,23.1,8.7,1424,12.0,7.6,11th and 12th grade,0.5884833311371722,14.638379345478658,7.169925001442313,8.092757140919852,0.0002635393332454869,47,4.807354922057604,6,True,9,0
33970980,488544886,Start,31.21,14.6,14.6,18.74,19.5,9.46,184,11.5,11.2,14th and 15th grade,0.4684281236005374,11.789126046425231,1.5849625007211563,4.321928094887363,0.0,1,2.0,3,False,2,0
35576428,488562752,Stub,-18.88,19.4,17.1,40.65,33.5,14.36,47,9.0,7.6,8th and 9th grade,0.7438423645320197,8.05528243550119,1.0,3.4594316186372978,0.0,0,2.584962500721156,4,False,1,0
209348,488567670,B,29.18,15.4,17.1,25.59,25.8,9.42,1046,15.5,12.0,25th and 26th grade,0.6865930754364702,13.698053484163538,5.882643049361842,7.6582114827517955,0.00016377870221756364,20,6.247927513443586,26,True,11,5
3495453,488572598,Start,34.26,13.5,17.1,19.32,18.6,9.35,192,11.5,10.0,18th and 19th grade,0.3910530821917808,12.066425600635556,0.0,4.807354922057604,0.00021404109589041095,0,0.0,2,False,5,0
17481556,488572810,FA,49.15,11.9,14.6,17.99,18.2,9.26,1200,7.0,10.8,17th and 18th grade,0.3801436302372282,14.627647872940509,6.169925001442312,6.930737337562887,0.00030632041115006295,0,3.1699250014423126,4,False,5,2
29985063,488572870,FA,38.31,11.9,13.0,24.18,20.7,8.66,942,10.5,8.4,11th and 12th grade,0.547581092320488,14.106235761615748,6.7414669864011465,7.03342300153745,0.0001732741890767951,15,4.0,9,True,6,2
1266482,488608822,C,-40.87,23.7,20.3,52.09,44.7,11.53,602,8.5,9.6,23th and 24th grade,0.7921595133491044,12.079151405421891,0.0,7.876516946565,0.0023093387405655062,0,7.781359713524661,3,True,5,14
754210,488615747,Start,20.38,14.6,15.9,28.71,24.7,10.9,228,6.0,8.8,28th and 29th grade,0.6007944389275075,11.359200485133632,1.0,5.807354922057605,0.0,1,3.700439718141092,8,True,3,0
21119007,488696173,Stub,2.44,17.4,18.2,37.88,32.7,11.52,58,6.5,9.2,17th and 18th grade,0.5265095729013255,9.586839787961827,0.0,3.8073549220576037,0.0,0,2.807354922057604,2,True,4,0
18188544,488713228,Stub,44.07,13.8,15.9,25.24,26.7,9.62,65,8.0,12.8,26th and 27th grade,0.6431266846361186,9.73978060977326,1.5849625007211563,3.8073549220576037,0.0,1,3.1699250014423126,4,False,2,0
32833724,488780143,B,1.43,17.8,15.9,32.43,28.4,9.46,417,18.5,9.6,9th and 10th grade,0.6745866974240677,12.56176526362771,5.672425341971496,5.321928094887363,0.0,16,3.3219280948873626,7,True,5,0
84800,488869168,C,39.67,13.4,14.6,20.14,20.4,9.52,323,12.0,11.2,11th and 12th grade,0.47043929611343205,12.56961830344664,2.0,5.78135971352466,0.000506393214330928,0,2.807354922057604,2,True,6,0
24308192,488874297,C,34.26,13.5,15.9,22.86,21.6,9.41,279,14.0,10.0,13th and 14th grade,0.5789258451472192,12.062720767165045,3.5849625007211565,5.832890014164742,0.0012268266085059978,2,3.9068905956085187,5,True,5,0
24352898,488904448,Start,36.28,12.7,14.6,26.57,23.4,9.46,190,10.5,9.2,26th and 27th grade,0.7319282677019782,10.891024190149498,4.169925001442312,4.754887502163469,0.0,6,3.8073549220576037,9,True,3,0
18687115,488910818,C,35.27,13.1,14.6,25.93,23.6,9.42,336,27.5,9.6,9th and 10th grade,0.524808128850935,12.485829308701906,3.700439718141092,5.321928094887363,0.0,9,3.8073549220576037,2,True,9,3
31551646,489017582,Stub,17.0,20.1,18.2,34.12,38.5,11.55,72,16.5,16.8,16th and 17th grade,0.6383089770354906,9.631177055703978,1.0,3.9068905956085187,0.0,0,3.1699250014423126,2,False,2,0
35610615,489089274,C,41.36,10.7,13.0,35.2,28.4,10.1,109,10.5,7.2,10th and 11th grade,0.7606490872210954,9.967226258835993,3.0,3.5849625007211565,0.001352265043948614,0,4.523561956057013,2,True,6,0
35612703,489124797,Stub,-32.75,20.6,15.9,46.96,37.6,13.39,144,8.5,6.4,20th and 21th grade,0.9686914637409687,7.539158811108032,1.5849625007211563,2.584962500721156,0.0,1,2.584962500721156,1,True,1,0
18825815,489167483,C,47.79,10.3,13.0,20.76,17.4,8.93,418,13.5,8.0,20th and 21th grade,0.4531984098301409,12.978352958165143,4.584962500721157,5.392317422778761,9.035056017347308e-05,4,3.3219280948873626,2,True,6,3
35616302,489173620,Start,8.53,15.1,14.6,54.45,43.9,9.66,515,26.5,6.8,14th and 15th grade,0.6779576587795766,12.774375272802063,2.321928094887362,7.459431618637297,0.0,7,5.321928094887363,2,True,7,1
1393327,489184967,C,17.68,17.8,18.2,25.25,27.0,9.91,473,9.0,13.2,17th and 18th grade,0.5923995830994949,12.872867226786576,4.954196310386876,5.044394119358453,0.00016034634811192176,16,1.5849625007211563,3,False,5,3
34742184,489197225,B,3.46,17.0,15.9,31.32,27.0,10.45,297,6.0,8.8,26th and 27th grade,0.422698476883677,12.365775635326269,4.0,4.321928094887363,0.0004043671653861706,0,2.0,7,False,5,0
33466711,489201136,FA,47.12,12.7,15.9,18.4,19.6,8.25,957,16.5,11.6,19th and 20th grade,0.5593846737001706,14.376125389276174,4.857980995127573,6.442943495848729,0.000126350369574831,19,6.022367813028454,3,True,5,2
73469,489217292,C,10.56,14.3,14.6,40.58,31.9,10.92,867,9.0,6.0,14th and 15th grade,0.5576820839978734,13.459687756239548,3.4594316186372978,7.6865005271832185,0.0010189615452773347,8,3.3219280948873626,4,False,11,0
32528025,489228529,GA,30.2,15.0,14.6,22.69,23.1,8.91,684,12.5,11.6,14th and 15th grade,0.6169382049551722,13.60095823133701,5.044394119358453,6.409390936137703,4.8202063048298465e-05,23,3.5849625007211565,2,False,5,2
18855750,489244111,Start,70.13,7.9,8.8,13.87,13.0,8.04,216,8.0,9.2,7th and 8th grade,0.4635332252836305,12.315432637905378,0.0,5.321928094887363,0.0,0,1.0,4,True,3,0
35006403,489280398,B,24.78,15.0,17.1,24.36,22.9,9.46,388,25.0,10.4,24th and 25th grade,0.5841336918939686,12.62044895201331,4.459431618637297,5.08746284125034,0.0,7,2.584962500721156,1,True,6,0
392863,489309259,GA,24.78,15.0,15.9,23.55,22.7,9.46,1160,18.5,10.4,23th and 24th grade,0.4950139221653824,14.43169346737059,6.321928094887362,7.022367813028454,0.00016188564398109175,22,4.169925001442312,14,True,10,1
23743847,489311101,Start,40.34,11.1,11.2,22.55,18.7,8.57,114,5.0,7.6,10th and 11th grade,0.5060668836934004,11.226412192788786,1.5849625007211563,4.754887502163469,0.0011837821840781297,0,2.0,5,False,4,0
28843217,489354220,C,-27.0,22.5,18.2,38.99,35.3,10.44,328,18.5,10.8,18th and 19th grade,0.6715095311695003,12.05697633617822,4.954196310386876,4.643856189774724,0.00020607934054611026,16,3.1699250014423126,4,True,7,0
16624967,489359807,Start,47.79,10.3,13.0,19.37,16.3,9.24,209,7.5,8.0,7th and 8th grade,0.40785498489425986,11.964340867792417,2.0,4.169925001442312,0.0006042296072507553,2,1.5849625007211563,1,False,6,4
34417698,489362386,Start,73.17,6.8,11.2,15.59,13.4,7.82,129,7.5,8.0,7th and 8th grade,0.3301019139945315,11.768597882194376,3.5849625007211565,3.0,0.0,0,2.0,3,False,4,0
760392,489439725,Start,29.86,13.1,14.6,29.58,24.9,10.46,332,15.0,8.4,14th and 15th grade,0.6202798068589823,12.026523442519766,3.3219280948873626,4.906890595608519,0.0,0,3.1699250014423126,3,False,6,4
1163285,489459693,FA,51.18,11.1,14.6,19.61,18.9,7.35,1979,21.5,10.0,9th and 10th grade,0.5479667595193417,15.748454943339093,8.491853096329676,7.442943495848729,4.6620589983566244e-05,71,4.459431618637297,13,True,10,13
27042794,489466565,Stub,15.98,14.3,13.0,28.53,22.9,10.24,106,6.0,7.2,12th and 13th grade,0.5623040752351097,10.527477006060396,2.584962500721156,2.807354922057604,0.0,4,2.584962500721156,6,False,1,0
5426798,489494826,Start,31.89,12.3,14.6,21.39,17.9,10.14,93,11.0,7.6,10th and 11th grade,0.32395087001023537,10.706496018061188,0.0,4.584962500721157,0.0,0,1.0,2,False,3,0
35638429,489514932,Start,20.72,16.6,18.2,28.02,28.0,10.92,188,29.5,12.0,27th and 28th grade,0.6024844720496895,11.304921669581674,1.5849625007211563,3.4594316186372978,0.0,2,2.321928094887362,5,True,7,0
1421378,489521213,Start,39.33,11.5,14.6,22.91,19.3,9.81,280,7.0,8.0,11th and 12th grade,0.4641754169240272,12.160501747555687,2.584962500721156,4.523561956057013,0.00046324891908585547,1,2.321928094887362,0,False,5,0
16808509,489535396,Start,-6.01,18.6,17.1,36.72,31.8,11.11,250,9.0,9.2,8th and 9th grade,0.6004532944795208,11.707359132080883,4.700439718141093,5.247927513443585,0.00016189088554314392,10,1.5849625007211563,1,False,3,0
35645029,489607595,Start,1.77,19.7,20.3,34.29,34.0,12.53,66,14.5,12.8,12th and 13th grade,0.782394366197183,8.569855608330949,1.0,3.8073549220576037,0.0,1,3.1699250014423126,3,True,2,0
8794645,489635804,GA,45.76,11.1,13.0,17.46,15.9,9.18,554,8.5,8.8,8th and 9th grade,0.5073726029490412,13.189361290465797,4.392317422778761,5.78135971352466,0.00015280006112002446,8,3.3219280948873626,2,True,5,1
4521050,489648088,C,32.22,14.2,14.6,20.72,20.4,8.88,512,7.5,10.8,20th and 21th grade,0.5387620810199465,13.36290269370467,5.044394119358453,4.807354922057604,0.0,15,2.321928094887362,3,False,7,5
35618243,489826266,B,36.63,14.6,17.1,22.11,23.8,9.25,434,25.0,12.4,24th and 25th grade,0.5943503744708565,12.792383614935188,4.584962500721157,6.870364719583405,8.140670791273201e-05,8,4.321928094887363,4,True,6,5
35663252,489857283,Stub,15.31,16.6,18.2,37.13,33.7,12.42,76,16.0,10.8,16th and 17th grade,0.8247962747380675,8.483815777264256,0.0,4.08746284125034,0.0,0,3.5849625007211565,5,True,1,0
10534014,489862540,FA,15.31,16.6,15.9,25.76,24.5,9.24,643,8.5,10.8,8th and 9th grade,0.5950317124735729,13.449793482931826,5.930737337562887,6.209453365628951,0.00010570824524312896,21,3.5849625007211565,2,True,4,3
12717,489862942,FA,29.86,13.1,14.6,26.5,22.8,9.14,2342,8.0,8.4,7th and 8th grade,0.6187103547189898,15.191714695833143,8.05528243550119,8.73470962022584,0.00020700566308349722,65,6.643856189774725,18,False,7,12
8802657,489892523,GA,38.66,13.8,15.9,20.37,20.9,9.78,618,54.5,11.6,20th and 21th grade,0.5801485114789836,13.135869576648522,4.523561956057013,6.599912842187128,6.812453164384494e-05,10,4.459431618637297,2,True,5,1
34322286,489892880,GA,34.26,13.5,14.6,20.36,19.3,9.07,583,47.0,10.0,9th and 10th grade,0.5547984829980073,13.251778257035868,4.392317422778761,6.22881869049588,0.000128559490904416,13,3.4594316186372978,3,True,5,4
34033918,489892933,GA,39.67,13.4,14.6,18.74,19.1,8.43,683,25.5,11.2,18th and 19th grade,0.5941645814645201,13.7288771136786,4.807354922057604,6.129283016944967,4.7212124073462063e-05,18,3.4594316186372978,2,True,5,4
31699242,489924504,C,37.3,12.3,15.9,22.85,20.1,10.31,219,7.0,8.8,22th and 23th grade,0.3942164575802679,11.786269627648466,3.5849625007211565,4.857980995127573,0.0,0,2.807354922057604,12,False,6,3
28172709,489932391,Stub,11.92,15.8,15.9,35.32,30.0,11.12,93,6.0,8.8,15th and 16th grade,0.6208766380478987,10.020979938904212,2.0,4.459431618637297,0.0,3,2.584962500721156,4,False,3,0
5768774,489976361,C,46.78,10.7,13.0,21.11,18.0,9.33,205,27.5,8.4,10th and 11th grade,0.486517943743938,11.765700487651102,2.807354922057604,4.169925001442312,0.00019398642095053346,3,2.584962500721156,5,True,7,0
7901857,490015731,Start,5.83,18.2,17.1,33.48,31.5,10.57,333,16.5,11.2,16th and 17th grade,0.6840609367894497,11.868050853745158,3.8073549220576037,6.0,0.0,13,1.5849625007211563,10,False,4,2
27146149,490030086,C,-3.64,19.7,20.3,35.04,32.9,12.76,328,15.5,11.6,19th and 20th grade,0.4903354178510517,12.043369113957688,3.1699250014423126,6.285402218862249,0.0001421262080727686,0,2.584962500721156,4,True,5,3
35677948,490061466,Start,42.72,12.3,14.6,25.87,23.7,9.34,181,8.0,10.0,9th and 10th grade,0.5417974882260597,11.61470984411521,2.321928094887362,4.906890595608519,0.00019623233908948196,2,3.700439718141092,2,True,5,0
35666535,490082328,Stub,37.64,14.2,17.1,26.57,26.8,9.51,98,57.5,12.0,26th and 27th grade,0.7279843444227005,10.059344460824425,2.0,4.169925001442312,0.0,3,2.807354922057604,7,True,3,0
28517810,490091747,C,-14.47,19.8,15.9,42.92,36.7,10.89,223,7.0,9.2,19th and 20th grade,0.7468998410174881,11.112439506781554,3.4594316186372978,4.459431618637297,0.0,8,2.321928094887362,5,False,5,2
5323671,490118706,C,37.64,14.2,17.1,19.9,21.1,9.66,503,12.0,12.0,11th and 12th grade,0.4130738277079741,13.311322594732095,3.8073549220576037,6.129283016944967,0.00032848813336618213,0,2.584962500721156,5,False,8,0
31251198,490152298,C,15.31,16.6,17.1,29.65,27.7,11.03,270,13.5,10.8,16th and 17th grade,0.6299043850972634,11.659103963473662,3.4594316186372978,5.129283016944966,0.00016485328058028355,5,4.459431618637297,7,True,5,2
35686189,490156085,Stub,-68.27,34.2,29.9,50.02,55.8,16.18,91,79.5,20.4,29th and 30th grade,0.8886597938144329,8.118941072723507,1.5849625007211563,4.169925001442312,0.0,0,3.1699250014423126,1,True,1,0
25902540,490238169,GA,31.21,14.6,17.1,18.69,19.1,7.84,719,10.5,11.2,18th and 19th grade,0.5195752399667448,14.28648556729559,5.459431618637297,6.129283016944967,0.00015116015418335728,0,4.754887502163469,3,False,9,8
